Time,JointType,X,Y,Z
8335,KneeRight,0.02961816,-0.3950644,2.967603
8335,AnkleRight,0.03680582,-0.7762949,2.966703
8335,FootRight,0.06568551,-0.8671514,2.910486
8655,HipCenter,-0.08999234,0.1748319,3.056919
8655,Spine,-0.09375243,0.2385428,3.130316
8655,ShoulderCenter,-0.1054557,0.6563548,3.180568
8655,Head,-0.1024893,0.8615323,3.183035
8655,ShoulderLeft,-0.2936595,0.5160753,3.115294
8655,ElbowLeft,-0.43703,0.3513024,2.968045
8655,WristLeft,-0.2362216,0.3346267,2.860692
8655,HandLeft,-0.1413789,0.3553492,2.837344
8655,ShoulderRight,0.08637424,0.4989481,3.120141
8655,ElbowRight,0.2066377,0.3149755,2.997891
8655,WristRight,0.03330721,0.3342509,2.860442
8655,HandRight,-0.005055279,0.2918352,2.813797
8655,HipLeft,-0.1717409,0.09145407,3.026009
8655,KneeLeft,-0.1987274,-0.394516,2.962015
8655,AnkleLeft,-0.1772538,-0.7842432,2.984436
8655,FootLeft,-0.1975141,-0.8723917,2.936314
8655,HipRight,-0.004484918,0.09295298,3.039096
8655,KneeRight,0.02931608,-0.3936211,2.964989
8655,AnkleRight,0.03681666,-0.7770779,2.966536
8655,FootRight,0.06590853,-0.8670555,2.91052
9176,HipCenter,-0.09047411,0.1748227,3.056247
9176,Spine,-0.09428638,0.2385212,3.129597
9176,ShoulderCenter,-0.1054947,0.6559155,3.179661
9176,Head,-0.1027437,0.8611833,3.182582
9176,ShoulderLeft,-0.2934918,0.5163385,3.114723
9176,ElbowLeft,-0.438201,0.3526022,2.967324
9176,WristLeft,-0.2364288,0.3357077,2.861161
9176,HandLeft,-0.141499,0.3556741,2.837505
9176,ShoulderRight,0.08618852,0.4989848,3.120093
9176,ElbowRight,0.2066796,0.314938,2.997849
9176,WristRight,0.03186545,0.3390418,2.863421
9176,HandRight,-0.006497659,0.2966256,2.816775
9176,HipLeft,-0.1723443,0.09166268,3.025574
9176,KneeLeft,-0.1990658,-0.3944718,2.960333
9176,AnkleLeft,-0.1775128,-0.7840399,2.984564
9176,FootLeft,-0.19822,-0.8724709,2.93739
9176,HipRight,-0.004751993,0.09302874,3.038493
9176,KneeRight,0.02932304,-0.3912104,2.961091
9176,AnkleRight,0.03644182,-0.7768509,2.966137
9176,FootRight,0.06600885,-0.8671174,2.91059
9336,HipCenter,-0.09140198,0.1755968,3.055644
9336,Spine,-0.0951094,0.2390614,3.129014
9336,ShoulderCenter,-0.1057972,0.6557465,3.179349
9336,Head,-0.1043111,0.8604648,3.180123
9336,ShoulderLeft,-0.2936343,0.5164364,3.114423
9336,ElbowLeft,-0.4381747,0.3530759,2.967156
9336,WristLeft,-0.2370085,0.3331072,2.861219
9336,HandLeft,-0.1399975,0.3491553,2.843856
9336,ShoulderRight,0.08574744,0.4988216,3.119613
9336,ElbowRight,0.2063618,0.31312,2.996279
9336,WristRight,0.03069,0.3404124,2.863825
9336,HandRight,-0.007673673,0.2979955,2.817179
9336,HipLeft,-0.1732087,0.09243223,3.025854
9336,KneeLeft,-0.199436,-0.393283,2.958112
9336,AnkleLeft,-0.1775611,-0.7840645,2.984583
9336,FootLeft,-0.1981694,-0.8725484,2.937504
9336,HipRight,-0.006000171,0.09450494,3.036418
9336,KneeRight,0.02889609,-0.3906935,2.960461
9336,AnkleRight,0.03649013,-0.7770298,2.965801
9336,FootRight,0.06588825,-0.8670899,2.911081
9646,HipCenter,-0.09134167,0.1757683,3.05542
9646,Spine,-0.09525162,0.2393205,3.128746
9646,ShoulderCenter,-0.1061567,0.6561244,3.178854
9646,Head,-0.1034607,0.8608531,3.180218
9646,ShoulderLeft,-0.293794,0.5166692,3.113507
9646,ElbowLeft,-0.4380112,0.3530559,2.966333
9646,WristLeft,-0.2391245,0.3153374,2.862776
9646,HandLeft,-0.1409631,0.3152768,2.844477
9646,ShoulderRight,0.08570164,0.4988231,3.11958
9646,ElbowRight,0.2056324,0.312802,2.996299
9646,WristRight,0.02868442,0.3132611,2.862592
9646,HandRight,-0.009679873,0.2708434,2.815944
9646,HipLeft,-0.1730981,0.09275272,3.0254
9646,KneeLeft,-0.1995795,-0.3931293,2.957587
9646,AnkleLeft,-0.1776347,-0.7845595,2.984425
9646,FootLeft,-0.1970436,-0.872098,2.931553
9646,HipRight,-0.005784949,0.09458581,3.036423
9646,KneeRight,0.0288439,-0.3922151,2.959419
9646,AnkleRight,0.03640482,-0.7756539,2.966794
9646,FootRight,0.06570786,-0.8669477,2.911794
10016,HipCenter,-0.09157472,0.1755053,3.054614
10016,Spine,-0.09542342,0.2391902,3.127995
10016,ShoulderCenter,-0.1055572,0.6563365,3.178107
10016,Head,-0.1034386,0.8601927,3.178823
10016,ShoulderLeft,-0.2942276,0.516623,3.113214
10016,ElbowLeft,-0.4377578,0.352904,2.966118
10016,WristLeft,-0.2429554,0.2786687,2.859937
10016,HandLeft,-0.1456753,0.2907797,2.840941
10016,ShoulderRight,0.0861482,0.4986484,3.119629
10016,ElbowRight,0.2072571,0.313201,2.998899
10016,WristRight,0.03201032,0.2973868,2.863721
10016,HandRight,-0.006354719,0.2549683,2.817073
10016,HipLeft,-0.1734684,0.0920462,3.023682
10016,KneeLeft,-0.2000158,-0.3926887,2.956457
10016,AnkleLeft,-0.177887,-0.7871563,2.983752
10016,FootLeft,-0.1975641,-0.8725825,2.93079
10016,HipRight,-0.006075327,0.09399273,3.036043
10016,KneeRight,0.02959845,-0.3925883,2.958416
10016,AnkleRight,0.0361931,-0.7754755,2.965538
10016,FootRight,0.06550328,-0.8669606,2.911098
10347,HipCenter,-0.09188665,0.1747624,3.052912
10347,Spine,-0.09570247,0.2385542,3.126396
10347,ShoulderCenter,-0.1055875,0.6562262,3.177196
10347,Head,-0.1033476,0.8591256,3.176968
10347,ShoulderLeft,-0.2949377,0.5172039,3.11197
10347,ElbowLeft,-0.4409029,0.3360223,2.961475
10347,WristLeft,-0.2137888,0.2408601,2.852851
10347,HandLeft,-0.113391,0.2413479,2.817949
10347,ShoulderRight,0.0853875,0.4977223,3.117853
10347,ElbowRight,0.2053146,0.3129848,2.998056
10347,WristRight,0.0400389,0.2496255,2.864433
10347,HandRight,0.001674343,0.2072075,2.817785
10347,HipLeft,-0.1728659,0.09160988,3.021719
10347,KneeLeft,-0.2002748,-0.3925548,2.955423
10347,AnkleLeft,-0.178633,-0.7857022,2.984083
10347,FootLeft,-0.1988465,-0.8722948,2.930567
10347,HipRight,-0.007218194,0.09275718,3.034634
10347,KneeRight,0.02928964,-0.3912891,2.956207
10347,AnkleRight,0.03620374,-0.7760854,2.964529
10347,FootRight,0.06547745,-0.866536,2.909986
10657,HipCenter,-0.09351335,0.1717361,3.0494
10657,Spine,-0.09694798,0.2361024,3.123292
10657,ShoulderCenter,-0.106109,0.656055,3.175954
10657,Head,-0.1033674,0.8598777,3.177024
10657,ShoulderLeft,-0.2950215,0.517333,3.111868
10657,ElbowLeft,-0.4352946,0.3373591,2.964476
10657,WristLeft,-0.2183065,0.2355424,2.850772
10657,HandLeft,-0.1262916,0.2132119,2.819064
10657,ShoulderRight,0.08355242,0.4982771,3.116483
10657,ElbowRight,0.2030922,0.3130127,2.999222
10657,WristRight,0.04481634,0.2233048,2.873353
10657,HandRight,-0.04357321,0.1988733,2.833841
10657,HipLeft,-0.1725681,0.08979356,3.018892
10657,KneeLeft,-0.2006394,-0.3910941,2.953858
10657,AnkleLeft,-0.1786823,-0.7857073,2.983989
10657,FootLeft,-0.1992414,-0.8718497,2.930496
10657,HipRight,-0.01116131,0.08961444,3.031332
10657,KneeRight,0.02941984,-0.3908877,2.955186
10657,AnkleRight,0.03776549,-0.7770334,2.962992
10657,FootRight,0.06553506,-0.866546,2.909933
11017,HipCenter,-0.09424923,0.1700736,3.047418
11017,Spine,-0.09796968,0.2344012,3.121308
11017,ShoulderCenter,-0.1072514,0.6547166,3.174493
11017,Head,-0.1025384,0.8588746,3.177139
11017,ShoulderLeft,-0.2951431,0.5175719,3.110859
11017,ElbowLeft,-0.4254824,0.3276912,2.962535
11017,WristLeft,-0.2059638,0.1740289,2.841961
11017,HandLeft,-0.1119551,0.1622582,2.810422
11017,ShoulderRight,0.08349363,0.4982418,3.116457
11017,ElbowRight,0.2002937,0.3116429,3.001065
11017,WristRight,0.05337578,0.208012,2.871735
11017,HandRight,-0.02868223,0.1730959,2.82681
11017,HipLeft,-0.1723496,0.08815092,3.016535
11017,KneeLeft,-0.2014665,-0.390668,2.952454
11017,AnkleLeft,-0.178815,-0.7848198,2.984126
11017,FootLeft,-0.1999741,-0.8718986,2.931165
11017,HipRight,-0.01246255,0.08792635,3.029627
11017,KneeRight,0.02933799,-0.3911855,2.954408
11017,AnkleRight,0.03738937,-0.7764469,2.962744
11017,FootRight,0.06586511,-0.8666598,2.909842
11337,HipCenter,-0.09373496,0.1691691,3.046311
11337,Spine,-0.09781516,0.2335346,3.120203
11337,ShoulderCenter,-0.1077132,0.6539844,3.173417
11337,Head,-0.1026371,0.8589243,3.177049
11337,ShoulderLeft,-0.2948028,0.5181339,3.110039
11337,ElbowLeft,-0.4130377,0.3198895,2.961126
11337,WristLeft,-0.2834392,0.1743231,2.86028
11337,HandLeft,-0.2468743,0.1170078,2.831547
11337,ShoulderRight,0.0828194,0.4983781,3.11659
11337,ElbowRight,0.1965283,0.3041646,2.998974
11337,WristRight,0.06446226,0.1770104,2.875449
11337,HandRight,-0.0185063,0.1399218,2.834069
11337,HipLeft,-0.1720658,0.08728801,3.014563
11337,KneeLeft,-0.2014831,-0.3907407,2.951964
11337,AnkleLeft,-0.1788061,-0.7847459,2.984038
11337,FootLeft,-0.200499,-0.8723106,2.933018
11337,HipRight,-0.01132773,0.0873991,3.029318
11337,KneeRight,0.02949858,-0.3911493,2.953493
11337,AnkleRight,0.03715175,-0.7766666,2.962741
11337,FootRight,0.06589852,-0.8666759,2.909881
11657,HipCenter,-0.0932748,0.1680128,3.044525
11657,Spine,-0.09753407,0.2326715,3.118493
11657,ShoulderCenter,-0.1079401,0.6542348,3.171909
11657,Head,-0.1021284,0.8593309,3.175718
11657,ShoulderLeft,-0.2946934,0.5179529,3.108534
11657,ElbowLeft,-0.4017943,0.3182798,2.959974
11657,WristLeft,-0.2775652,0.166562,2.861909
11657,HandLeft,-0.1968267,0.1199488,2.826129
11657,ShoulderRight,0.08307382,0.4978352,3.115146
11657,ElbowRight,0.1790526,0.2857937,2.997437
11657,WristRight,0.05539617,0.1381119,2.867583
11657,HandRight,-0.02589634,0.1050645,2.819926
11657,HipLeft,-0.1723769,0.08587097,3.012611
11657,KneeLeft,-0.2014039,-0.391502,2.951777
11657,AnkleLeft,-0.1773545,-0.7889267,2.983156
11657,FootLeft,-0.1998334,-0.8716555,2.930134
11657,HipRight,-0.009551086,0.08616578,3.027626
11657,KneeRight,0.02845766,-0.3908902,2.952538
11657,AnkleRight,0.03748588,-0.7779064,2.960804
11657,FootRight,0.06614686,-0.8670037,2.91061
12018,HipCenter,-0.09359413,0.1667001,3.043117
12018,Spine,-0.09819884,0.2314638,3.117093
12018,ShoulderCenter,-0.1083243,0.6537561,3.170906
12018,Head,-0.1037432,0.8586339,3.17523
12018,ShoulderLeft,-0.2953522,0.5144695,3.104645
12018,ElbowLeft,-0.3932315,0.3164635,2.962795
12018,WristLeft,-0.2304366,0.1082353,2.839202
12018,HandLeft,-0.1393238,0.07927868,2.810359
12018,ShoulderRight,0.08157711,0.4970735,3.114174
12018,ElbowRight,0.1703848,0.280064,2.99368
12018,WristRight,0.02088927,0.1099321,2.846686
12018,HandRight,-0.05574699,0.07583581,2.796455
12018,HipLeft,-0.173289,0.0844904,3.010666
12018,KneeLeft,-0.2015385,-0.3919694,2.951308
12018,AnkleLeft,-0.1769471,-0.7886391,2.982762
12018,FootLeft,-0.1998768,-0.8715388,2.930118
12018,HipRight,-0.009378789,0.08553635,3.027068
12018,KneeRight,0.02798384,-0.3917558,2.951904
12018,AnkleRight,0.0373371,-0.778086,2.960561
12018,FootRight,0.0661514,-0.8670081,2.910603
12338,HipCenter,-0.09328738,0.1660698,3.042091
12338,Spine,-0.09835421,0.2310162,3.115962
12338,ShoulderCenter,-0.1094154,0.6535615,3.168699
12338,Head,-0.1036077,0.8596499,3.175855
12338,ShoulderLeft,-0.2960563,0.5120418,3.101559
12338,ElbowLeft,-0.3746077,0.3131837,2.97231
12338,WristLeft,-0.2700047,0.1479772,2.858444
12338,HandLeft,-0.220683,0.09436863,2.84656
12338,ShoulderRight,0.08131068,0.4967191,3.113652
12338,ElbowRight,0.1687132,0.2798857,2.993842
12338,WristRight,0.0210246,0.1082964,2.851284
12338,HandRight,-0.05507075,0.0708233,2.798586
12338,HipLeft,-0.1733041,0.08366339,3.009403
12338,KneeLeft,-0.2018606,-0.3921789,2.950772
12338,AnkleLeft,-0.1769055,-0.787959,2.982313
12338,FootLeft,-0.2003995,-0.8713818,2.929762
12338,HipRight,-0.008210522,0.08486112,3.026349
12338,KneeRight,0.02762168,-0.3919174,2.950926
12338,AnkleRight,0.0381676,-0.7793907,2.959028
12338,FootRight,0.06615625,-0.8670148,2.910605
12658,HipCenter,-0.09235633,0.1659846,3.041337
12658,Spine,-0.09778445,0.2308837,3.115214
12658,ShoulderCenter,-0.1093599,0.6534321,3.168129
12658,Head,-0.1025935,0.8581249,3.172161
12658,ShoulderLeft,-0.2956793,0.5112712,3.100657
12658,ElbowLeft,-0.3751835,0.3122493,2.969997
12658,WristLeft,-0.2697328,0.1479245,2.858028
12658,HandLeft,-0.2214234,0.09349135,2.845746
12658,ShoulderRight,0.08135534,0.497283,3.114149
12658,ElbowRight,0.1687693,0.2790647,2.99344
12658,WristRight,0.020938,0.1085577,2.851332
12658,HandRight,-0.05373828,0.06816069,2.798767
12658,HipLeft,-0.1726518,0.08339803,3.008565
12658,KneeLeft,-0.2020992,-0.3920521,2.94995
12658,AnkleLeft,-0.1769157,-0.7878317,2.982218
12658,FootLeft,-0.2000508,-0.8705943,2.929466
12658,HipRight,-0.006183129,0.0851512,3.025701
12658,KneeRight,0.02630451,-0.3910625,2.949188
12658,AnkleRight,0.03796861,-0.779418,2.958451
12658,FootRight,0.06616645,-0.8670827,2.910634
13018,HipCenter,-0.092829,0.1658433,3.040507
13018,Spine,-0.09831765,0.2307609,3.11448
13018,ShoulderCenter,-0.1096082,0.6536384,3.167931
13018,Head,-0.1022421,0.8587042,3.173161
13018,ShoulderLeft,-0.2953444,0.5109035,3.099836
13018,ElbowLeft,-0.3757679,0.3130181,2.966847
13018,WristLeft,-0.2724412,0.1517475,2.858682
13018,HandLeft,-0.1943159,0.1075733,2.8149
13018,ShoulderRight,0.08136875,0.497309,3.114125
13018,ElbowRight,0.1684995,0.2787615,2.993266
13018,WristRight,0.01960845,0.1095474,2.850584
13018,HandRight,-0.05434135,0.07003107,2.796347
13018,HipLeft,-0.1733911,0.08343461,3.007313
13018,KneeLeft,-0.2020651,-0.3922507,2.949585
13018,AnkleLeft,-0.1770048,-0.7876303,2.982248
13018,FootLeft,-0.2000568,-0.8705103,2.929769
13018,HipRight,-0.006513406,0.08497161,3.025167
13018,KneeRight,0.02606603,-0.389819,2.948001
13018,AnkleRight,0.0371919,-0.7789368,2.958122
13018,FootRight,0.06587753,-0.8670406,2.910837
13339,HipCenter,-0.09257072,0.1669096,3.040045
13339,Spine,-0.0980213,0.231872,3.113938
13339,ShoulderCenter,-0.1095836,0.6547623,3.166965
13339,Head,-0.1017547,0.8598734,3.173596
13339,ShoulderLeft,-0.2954932,0.5111907,3.099967
13339,ElbowLeft,-0.3824046,0.3142743,2.964568
13339,WristLeft,-0.2719712,0.1592054,2.854039
13339,HandLeft,-0.1957473,0.1107023,2.811504
13339,ShoulderRight,0.08026662,0.498735,3.114029
13339,ElbowRight,0.1690796,0.2799801,2.991904
13339,WristRight,0.02490523,0.1254653,2.847173
13339,HandRight,-0.04942451,0.0816833,2.796873
13339,HipLeft,-0.17298,0.0845495,3.006997
13339,KneeLeft,-0.2019556,-0.3919564,2.948875
13339,AnkleLeft,-0.1774802,-0.7877355,2.982266
13339,FootLeft,-0.1997841,-0.8703985,2.929984
13339,HipRight,-0.006335102,0.08634888,3.024811
13339,KneeRight,0.02593814,-0.3899808,2.9479
13339,AnkleRight,0.03714334,-0.7786444,2.959452
13339,FootRight,0.06580498,-0.8668531,2.910501
13669,HipCenter,-0.09227876,0.1681188,3.03966
13669,Spine,-0.09760502,0.2332783,3.113492
13669,ShoulderCenter,-0.1080567,0.6569126,3.16612
13669,Head,-0.1021292,0.8599041,3.173376
13669,ShoulderLeft,-0.2954338,0.5109535,3.099173
13669,ElbowLeft,-0.3852401,0.3170788,2.960519
13669,WristLeft,-0.2096044,0.143428,2.83938
13669,HandLeft,-0.1169642,0.1240318,2.807543
13669,ShoulderRight,0.08158553,0.4980534,3.113347
13669,ElbowRight,0.1739046,0.2811143,2.988761
13669,WristRight,0.04809543,0.1591262,2.852537
13669,HandRight,-0.0274101,0.1169973,2.802577
13669,HipLeft,-0.1729231,0.08540569,3.006473
13669,KneeLeft,-0.2027203,-0.3914272,2.948732
13669,AnkleLeft,-0.1767114,-0.7872274,2.982074
13669,FootLeft,-0.199673,-0.8701518,2.930083
13669,HipRight,-0.006155053,0.08695893,3.02471
13669,KneeRight,0.025454,-0.3897924,2.947508
13669,AnkleRight,0.03727019,-0.7775313,2.959696
13669,FootRight,0.06580594,-0.866871,2.910568
14019,HipCenter,-0.09304148,0.1659703,3.038511
14019,Spine,-0.09800988,0.2318801,3.112725
14019,ShoulderCenter,-0.1079168,0.6570836,3.166194
14019,Head,-0.1022643,0.8604459,3.174049
14019,ShoulderLeft,-0.295351,0.5107248,3.098528
14019,ElbowLeft,-0.4017958,0.3198989,2.960413
14019,WristLeft,-0.2723752,0.1880699,2.839329
14019,HandLeft,-0.1838476,0.1542966,2.807796
14019,ShoulderRight,0.08101682,0.4985054,3.112657
14019,ElbowRight,0.1785035,0.2830819,2.987351
14019,WristRight,0.04550105,0.1702499,2.849937
14019,HandRight,-0.03000505,0.1281208,2.799976
14019,HipLeft,-0.1725586,0.08395258,3.005538
14019,KneeLeft,-0.2032708,-0.3904851,2.947397
14019,AnkleLeft,-0.1764991,-0.7864264,2.982354
14019,FootLeft,-0.2006806,-0.8695759,2.930096
14019,HipRight,-0.009390505,0.08425941,3.023236
14019,KneeRight,0.02549352,-0.3896899,2.947124
14019,AnkleRight,0.03694796,-0.7772698,2.959446
14019,FootRight,0.06556533,-0.8670029,2.911128
14339,HipCenter,-0.09303582,0.1664368,3.038249
14339,Spine,-0.09773172,0.2323413,3.112446
14339,ShoulderCenter,-0.1082424,0.6578138,3.165836
14339,Head,-0.1020983,0.8609546,3.174249
14339,ShoulderLeft,-0.2961333,0.5118888,3.099125
14339,ElbowLeft,-0.4111168,0.3236484,2.957784
14339,WristLeft,-0.2699842,0.2089037,2.831859
14339,HandLeft,-0.1921188,0.1636116,2.788756
14339,ShoulderRight,0.08088959,0.498531,3.110722
14339,ElbowRight,0.1973235,0.308871,2.996205
14339,WristRight,0.05750041,0.2032412,2.859978
14339,HandRight,0.006481864,0.1825363,2.810822
14339,HipLeft,-0.1720045,0.08458991,3.004812
14339,KneeLeft,-0.2030863,-0.3894328,2.946374
14339,AnkleLeft,-0.1764939,-0.786631,2.981633
14339,FootLeft,-0.200711,-0.8695632,2.930077
14339,HipRight,-0.009515478,0.08444131,3.023223
14339,KneeRight,0.02542129,-0.3891794,2.946728
14339,AnkleRight,0.0365723,-0.7763587,2.959839
14339,FootRight,0.06544902,-0.8669322,2.911121
14659,HipCenter,-0.09294467,0.1674403,3.038201
14659,Spine,-0.09730013,0.2331157,3.112296
14659,ShoulderCenter,-0.1069955,0.6579973,3.164879
14659,Head,-0.1019731,0.8608246,3.174209
14659,ShoulderLeft,-0.296352,0.5116162,3.099013
14659,ElbowLeft,-0.4227659,0.3385717,2.963583
14659,WristLeft,-0.2131299,0.2284817,2.838856
14659,HandLeft,-0.1317347,0.2240446,2.788315
14659,ShoulderRight,0.08233596,0.4997286,3.109489
14659,ElbowRight,0.1972931,0.3100431,2.992155
14659,WristRight,0.05467877,0.2288332,2.841176
14659,HandRight,0.01213667,0.1762587,2.811613
14659,HipLeft,-0.1718139,0.08525163,3.00577
14659,KneeLeft,-0.2030686,-0.3888659,2.94561
14659,AnkleLeft,-0.1765222,-0.7866157,2.981614
14659,FootLeft,-0.2006083,-0.8693152,2.93294
14659,HipRight,-0.009776534,0.08557501,3.022132
14659,KneeRight,0.02570272,-0.3908457,2.947022
14659,AnkleRight,0.03660865,-0.7760178,2.959872
14659,FootRight,0.06561777,-0.8666438,2.910853
15020,HipCenter,-0.09323657,0.1689795,3.038101
15020,Spine,-0.09736136,0.234213,3.112179
15020,ShoulderCenter,-0.1069004,0.6581803,3.164921
15020,Head,-0.1017072,0.8600659,3.174036
15020,ShoulderLeft,-0.2964165,0.5125813,3.099741
15020,ElbowLeft,-0.4237314,0.3390158,2.962876
15020,WristLeft,-0.245556,0.2571642,2.850134
15020,HandLeft,-0.1280367,0.2515819,2.799003
15020,ShoulderRight,0.08259636,0.4990286,3.108934
15020,ElbowRight,0.1970276,0.3104522,2.99091
15020,WristRight,0.05081855,0.2306736,2.842952
15020,HandRight,0.009417716,0.1769561,2.813825
15020,HipLeft,-0.1721157,0.08682707,3.005295
15020,KneeLeft,-0.2027517,-0.389118,2.945127
15020,AnkleLeft,-0.1775768,-0.7870247,2.981806
15020,FootLeft,-0.2002375,-0.8698121,2.934008
15020,HipRight,-0.01011059,0.08666302,3.022269
15020,KneeRight,0.02609699,-0.3904585,2.946472
15020,AnkleRight,0.03638398,-0.7770835,2.960819
15020,FootRight,0.06544097,-0.866696,2.910881
15340,HipCenter,-0.09296016,0.1755204,3.038266
15340,Spine,-0.09678546,0.2394666,3.112242
15340,ShoulderCenter,-0.1058435,0.6598343,3.165216
15340,Head,-0.1012049,0.860225,3.173508
15340,ShoulderLeft,-0.2962585,0.513115,3.100681
15340,ElbowLeft,-0.4308549,0.3420674,2.962162
15340,WristLeft,-0.2395971,0.2781949,2.846914
15340,HandLeft,-0.1455483,0.2842102,2.813883
15340,ShoulderRight,0.08499755,0.4981295,3.108783
15340,ElbowRight,0.1978718,0.3104093,2.990827
15340,WristRight,0.03916895,0.2594545,2.843027
15340,HandRight,-0.001718193,0.20484,2.814857
15340,HipLeft,-0.173013,0.09292756,3.006281
15340,KneeLeft,-0.2023872,-0.3887161,2.944292
15340,AnkleLeft,-0.177978,-0.7872563,2.981564
15340,FootLeft,-0.2000237,-0.8705534,2.935296
15340,HipRight,-0.009140188,0.09161977,3.021133
15340,KneeRight,0.02610996,-0.3904907,2.946437
15340,AnkleRight,0.0364721,-0.776019,2.961068
15340,FootRight,0.06565829,-0.8666635,2.911015
15660,HipCenter,-0.09314764,0.176762,3.037827
15660,Spine,-0.09688708,0.2405127,3.11181
15660,ShoulderCenter,-0.1057025,0.6601062,3.165118
15660,Head,-0.1009525,0.8592831,3.172288
15660,ShoulderLeft,-0.2958992,0.5127834,3.100524
15660,ElbowLeft,-0.4318487,0.3465118,2.961667
15660,WristLeft,-0.2377936,0.3111044,2.865824
15660,HandLeft,-0.1460044,0.3118748,2.826493
15660,ShoulderRight,0.08507829,0.4975287,3.108351
15660,ElbowRight,0.201349,0.3107602,2.992428
15660,WristRight,0.03911574,0.2787529,2.842979
15660,HandRight,-0.001793921,0.2240102,2.815088
15660,HipLeft,-0.1735571,0.09467752,3.005952
15660,KneeLeft,-0.2025163,-0.3885472,2.94373
15660,AnkleLeft,-0.1777782,-0.7870954,2.981538
15660,FootLeft,-0.1998464,-0.8699974,2.934827
15660,HipRight,-0.009110203,0.09339546,3.020412
15660,KneeRight,0.02648849,-0.3898433,2.945307
15660,AnkleRight,0.03635589,-0.7780842,2.961035
15660,FootRight,0.06565887,-0.86668,2.910999
16020,HipCenter,-0.09305502,0.1779155,3.037841
16020,Spine,-0.09665208,0.2414426,3.111935
16020,ShoulderCenter,-0.1046545,0.6610082,3.166669
16020,Head,-0.1009797,0.8618957,3.175043
16020,ShoulderLeft,-0.2956952,0.5134351,3.101064
16020,ElbowLeft,-0.4374563,0.3522277,2.963915
16020,WristLeft,-0.23926,0.3199455,2.858523
16020,HandLeft,-0.1430615,0.3298187,2.833591
16020,ShoulderRight,0.08513591,0.4975713,3.108292
16020,ElbowRight,0.2020168,0.3098998,2.992221
16020,WristRight,0.03240141,0.31736,2.848431
16020,HandRight,-0.008412298,0.2624449,2.820735
16020,HipLeft,-0.173888,0.0960241,3.00584
16020,KneeLeft,-0.2024559,-0.3885995,2.942691
16020,AnkleLeft,-0.1783922,-0.7874328,2.980981
16020,FootLeft,-0.200476,-0.8701632,2.934911
16020,HipRight,-0.008700144,0.09489222,3.020183
16020,KneeRight,0.02762075,-0.3910243,2.944436
16020,AnkleRight,0.037542,-0.7805395,2.957434
16020,FootRight,0.06524915,-0.8668778,2.910864
16351,HipCenter,-0.09308244,0.1785167,3.037838
16351,Spine,-0.09648167,0.2419697,3.11194
16351,ShoulderCenter,-0.104445,0.6611832,3.166747
16351,Head,-0.1006479,0.8619446,3.175142
16351,ShoulderLeft,-0.2952691,0.5149867,3.102555
16351,ElbowLeft,-0.4406154,0.3523983,2.963055
16351,WristLeft,-0.2379297,0.3250108,2.855773
